,A,B,C,D,E,F1,G1,H1,I1,J1,M,N,K1,L,K,I,J,F,G,H,O,P,Q
2016-12-09 18:00:00,-9.4,-62.8,-21.9,-37.6,-28.4,-63.2,-34.2,-39.3,-6.7,-17.9,-84.7,-58.2,-27.5,-45.4,-70.1,-40.7,-312.0,-136.7,-109.2,-131.1,-70.1,-40.7,-312.0
2016-12-09 19:00:00,-6.8,-46.2,-15.8,-27.8,-20.1,-46.5,-25.1,-28.6,-4.9,-13.1,-61.4,-43.4,-19.7,-33.1,-51.9,-29.0,-229.5,-100.2,-79.4,-96.2,-51.9,-29.0,-229.5
2016-12-09 20:00:00,-4.5,-30.5,-10.4,-18.5,-13.1,-30.8,-16.2,-18.9,-3.3,-8.6,-41.2,-28.9,-12.6,-21.5,-33.6,-18.8,-151.2,-65.9,-53.1,-63.0,-33.6,-18.8,-151.2
2016-12-09 21:00:00,-3.5,-23.1,-8.1,-13.5,-10.5,-23.0,-11.7,-14.2,-2.6,-6.9,-32.1,-21.8,-9.7,-16.8,-24.7,-14.5,-118.0,-48.9,-41.6,-48.3,-24.7,-14.5,-118.0
2016-12-09 22:00:00,-2.7,-17.6,-6.2,-10.4,-8.5,-17.6,-8.9,-11.4,-2.0,-5.6,-24.8,-17.1,-7.4,-12.6,-19.1,-11.2,-88.7,-37.9,-32.3,-37.1,-19.1,-11.2,-88.7
2016-12-09 23:00:00,-1.9,-12.6,-4.5,-7.8,-6.4,-13.0,-6.5,-8.5,-1.4,-4.1,-17.6,-12.6,-5.4,-8.9,-14.2,-8.3,-63.6,-28.1,-23.1,-26.9,-14.2,-8.3,-63.6
2016-12-10 00:00:00,-1.5,-10.0,-3.6,-6.4,-5.0,-10.4,-5.2,-6.5,-1.2,-3.0,-13.7,-10.1,-4.4,-7.1,-11.2,-6.6,-50.7,-22.2,-17.9,-21.5,-11.2,-6.6,-50.7
2016-12-10 01:00:00,-1.4,-9.2,-3.3,-5.9,-4.5,-9.5,-4.8,-5.8,-1.0,-2.6,-12.2,-9.3,-4.0,-6.4,-10.2,-6.0,-46.7,-20.1,-15.9,-19.7,-10.2,-6.0,-46.7
2016-12-10 02:00:00,-1.4,-9.2,-3.3,-5.9,-4.5,-9.6,-4.8,-5.8,-1.0,-2.6,-12.3,-9.3,-4.0,-6.4,-10.2,-6.0,-46.5,-20.1,-16.0,-19.8,-10.2,-6.0,-46.5
2016-12-10 03:00:00,-1.4,-9.0,-3.2,-5.7,-4.4,-9.4,-4.7,-5.6,-1.0,-2.6,-12.0,-9.2,-4.0,-6.3,-10.0,-5.9,-45.3,-19.7,-15.6,-19.4,-10.0,-5.9,-45.3
2016-12-10 04:00:00,-1.3,-8.9,-3.2,-5.7,-4.4,-9.3,-4.7,-5.6,-1.0,-2.5,-12.0,-9.1,-3.9,-6.3,-9.9,-5.8,-44.8,-19.6,-15.5,-19.3,-9.9,-5.8,-44.8
2016-12-10 05:00:00,-1.4,-9.1,-3.3,-5.8,-4.5,-9.5,-4.8,-5.7,-1.0,-2.6,-12.3,-9.4,-4.0,-6.4,-10.0,-5.9,-45.5,-19.9,-15.9,-19.9,-10.0,-5.9,-45.5
2016-12-10 06:00:00,-1.4,-9.2,-3.3,-5.9,-4.6,-9.7,-4.9,-5.8,-1.1,-2.6,-12.6,-9.6,-4.1,-6.5,-10.1,-6.0,-46.2,-20.3,-16.3,-20.3,-10.1,-6.0,-46.2
2016-12-10 07:00:00,-1.4,-9.3,-3.4,-6.0,-4.6,-9.9,-5.0,-5.8,-1.1,-2.6,-12.9,-9.8,-4.2,-6.7,-10.3,-6.1,-46.9,-20.7,-16.6,-20.7,-10.3,-6.1,-46.9
2016-12-10 08:00:00,-1.5,-9.7,-3.6,-6.2,-4.8,-10.4,-5.2,-6.1,-1.1,-2.8,-13.4,-10.2,-4.4,-7.0,-10.7,-6.4,-49.1,-21.7,-17.3,-21.5,-10.7,-6.4,-49.1
2016-12-10 09:00:00,-1.6,-10.5,-4.1,-6.7,-5.4,-11.7,-6.0,-6.9,-1.3,-3.1,-15.0,-11.6,-4.9,-7.9,-12.1,-7.1,-55.1,-24.7,-19.3,-24.5,-12.1,-7.1,-55.1
2016-12-10 10:00:00,-2.0,-12.4,-4.8,-8.2,-6.7,-14.6,-7.5,-8.5,-1.5,-3.6,-18.9,-15.0,-6.2,-10.1,-15.5,-8.5,-69.7,-30.6,-24.1,-31.3,-15.5,-8.5,-69.7
2016-12-10 11:00:00,-2.5,-15.0,-5.8,-10.1,-8.4,-18.5,-9.5,-10.5,-1.9,-4.5,-23.5,-18.2,-7.8,-12.0,-19.8,-10.6,-89.9,-38.5,-30.0,-38.0,-19.8,-10.6,-89.9
2016-12-10 12:00:00,-3.5,-20.1,-8.0,-13.3,-11.7,-24.9,-12.5,-14.6,-2.4,-6.1,-32.1,-23.6,-10.6,-16.8,-26.6,-14.6,-123.5,-52.1,-40.6,-50.9,-26.6,-14.6,-123.5
2016-12-10 13:00:00,-4.0,-23.6,-9.1,-15.1,-13.2,-27.7,-14.3,-16.1,-2.8,-6.7,-36.3,-27.3,-12.0,-19.0,-29.8,-16.3,-136.3,-58.0,-45.8,-58.3,-29.8,-16.3,-136.3
2016-12-10 14:00:00,-4.3,-25.1,-9.7,-16.0,-14.0,-28.9,-15.1,-16.8,-3.0,-6.8,-38.9,-29.2,-12.9,-20.5,-31.3,-17.2,-140.9,-60.8,-48.7,-62.7,-31.3,-17.2,-140.9
2016-12-10 15:00:00,-4.9,-29.6,-10.8,-17.7,-15.3,-31.5,-16.8,-18.7,-3.4,-7.6,-44.0,-32.4,-14.3,-22.6,-34.4,-19.3,-154.7,-67.0,-55.0,-69.3,-34.4,-19.3,-154.7
2016-12-10 16:00:00,-5.7,-34.6,-12.0,-21.0,-17.2,-36.6,-19.9,-21.2,-4.0,-9.1,-49.9,-37.4,-16.9,-26.4,-40.1,-22.1,-174.3,-77.6,-63.1,-80.7,-40.1,-22.1,-174.3
2016-12-10 17:00:00,-4.6,-26.4,-10.0,-16.8,-14.2,-29.9,-15.7,-17.5,-3.3,-7.1,-40.3,-30.5,-13.5,-21.7,-33.0,-17.7,-143.9,-63.1,-50.7,-65.7,-33.0,-17.7,-143.9
2016-12-10 18:00:00,-3.7,-21.4,-8.1,-13.5,-11.6,-23.4,-12.7,-13.7,-2.6,-5.4,-32.7,-25.1,-10.9,-17.2,-25.9,-14.1,-113.8,-49.8,-40.8,-53.2,-25.9,-14.1,-113.8
2016-12-10 19:00:00,-2.5,-14.7,-5.4,-8.9,-7.8,-15.3,-8.4,-9.0,-1.8,-3.6,-21.5,-16.5,-7.2,-11.6,-17.1,-9.4,-74.3,-32.7,-26.9,-35.3,-17.1,-9.4,-74.3
2016-12-10 20:00:00,-1.5,-8.9,-3.0,-5.1,-4.5,-8.9,-4.9,-5.2,-1.0,-2.1,-12.4,-9.4,-4.2,-6.8,-10.0,-5.5,-41.8,-18.9,-15.5,-20.4,-10.0,-5.5,-41.8
2016-12-10 21:00:00,-1.1,-6.7,-2.3,-3.8,-3.3,-6.8,-3.6,-3.8,-0.8,-1.6,-9.6,-6.9,-3.3,-5.2,-7.3,-4.2,-30.4,-14.2,-11.9,-15.4,-7.3,-4.2,-30.4
2016-12-10 22:00:00,-1.0,-6.0,-2.0,-3.3,-2.8,-5.8,-3.1,-3.3,-0.6,-1.4,-8.2,-5.8,-2.8,-4.5,-6.1,-3.6,-25.9,-12.2,-10.2,-13.1,-6.1,-3.6,-25.9
2016-12-10 23:00:00,-1.1,-6.8,-2.3,-3.9,-3.2,-6.6,-3.4,-3.9,-0.7,-1.7,-9.2,-6.6,-3.2,-5.0,-7.2,-4.1,-30.5,-13.9,-11.6,-14.8,-7.2,-4.1,-30.5
2016-12-11 00:00:00,-1.2,-8.5,-2.8,-5.0,-3.9,-7.9,-4.2,-5.0,-0.9,-2.3,-11.0,-8.0,-3.8,-6.2,-9.3,-5.2,-39.0,-17.1,-14.2,-18.0,-9.3,-5.2,-39.0
2016-12-11 01:00:00,-1.4,-9.6,-3.2,-5.8,-4.5,-9.0,-4.7,-5.9,-1.1,-2.7,-12.4,-8.9,-4.3,-7.1,-10.7,-6.0,-45.6,-19.6,-16.1,-20.3,-10.7,-6.0,-45.6
2016-12-11 02:00:00,-1.4,-9.5,-3.2,-5.8,-4.4,-8.9,-4.7,-5.9,-1.1,-2.7,-12.4,-8.9,-4.3,-7.0,-10.6,-6.0,-45.5,-19.5,-16.1,-20.2,-10.6,-6.0,-45.5
2016-12-11 03:00:00,-1.4,-9.3,-3.1,-5.6,-4.3,-8.7,-4.6,-5.7,-1.0,-2.6,-12.2,-8.7,-4.2,-6.9,-10.4,-5.9,-44.5,-19.1,-15.8,-19.8,-10.4,-5.9,-44.5
2016-12-11 04:00:00,-1.3,-9.3,-3.1,-5.6,-4.3,-8.7,-4.6,-5.7,-1.0,-2.6,-12.1,-8.7,-4.2,-6.8,-10.3,-5.9,-44.5,-18.9,-15.7,-19.7,-10.3,-5.9,-44.5
2016-12-11 05:00:00,-1.4,-9.4,-3.2,-5.7,-4.4,-8.8,-4.7,-5.8,-1.1,-2.6,-12.3,-8.8,-4.3,-6.9,-10.5,-6.0,-45.6,-19.3,-16.0,-20.0,-10.5,-6.0,-45.6
2016-12-11 06:00:00,-1.4,-9.5,-3.2,-5.8,-4.5,-8.9,-4.8,-5.9,-1.1,-2.7,-12.5,-8.9,-4.4,-7.0,-10.6,-6.1,-46.9,-19.7,-16.2,-20.4,-10.6,-6.1,-46.9
2016-12-11 07:00:00,-1.4,-9.7,-3.3,-5.9,-4.5,-9.1,-4.9,-6.0,-1.1,-2.7,-12.7,-9.0,-4.5,-7.1,-10.8,-6.2,-48.3,-20.0,-16.4,-20.7,-10.8,-6.2,-48.3
2016-12-11 08:00:00,-1.5,-10.1,-3.5,-6.1,-4.8,-9.4,-5.1,-6.3,-1.1,-2.8,-13.2,-9.4,-4.7,-7.4,-11.2,-6.4,-51.2,-20.9,-17.1,-21.5,-11.2,-6.4,-51.2
2016-12-11 09:00:00,-1.7,-11.8,-4.0,-6.8,-5.4,-10.3,-5.7,-7.1,-1.3,-3.0,-14.9,-10.7,-5.3,-8.3,-12.7,-7.3,-58.5,-23.1,-19.3,-24.3,-12.7,-7.3,-58.5
2016-12-11 10:00:00,-2.1,-15.4,-5.1,-8.2,-6.6,-12.3,-7.3,-8.4,-1.6,-3.8,-19.1,-13.4,-6.6,-10.3,-16.1,-9.2,-76.1,-28.0,-24.5,-30.3,-16.1,-9.2,-76.1
2016-12-11 11:00:00,-2.6,-18.4,-6.5,-10.0,-8.2,-14.9,-9.1,-10.8,-2.1,-4.5,-23.3,-16.5,-8.3,-13.2,-19.7,-11.3,-98.2,-34.8,-29.9,-38.0,-19.7,-11.3,-98.2
2016-12-11 12:00:00,-3.6,-25.2,-8.9,-13.9,-11.3,-20.8,-12.2,-14.6,-2.8,-6.2,-31.7,-22.1,-11.1,-17.6,-26.9,-15.1,-133.1,-47.6,-40.7,-50.8,-26.9,-15.1,-133.1
2016-12-11 13:00:00,-4.0,-28.8,-9.8,-16.0,-12.8,-23.6,-14.1,-15.8,-3.1,-7.0,-36.6,-25.7,-12.2,-19.1,-31.0,-17.5,-149.9,-53.5,-46.7,-57.0,-31.0,-17.5,-149.9
2016-12-11 14:00:00,-4.2,-31.3,-10.2,-17.0,-13.5,-24.4,-14.9,-16.4,-3.2,-7.4,-39.5,-28.1,-12.7,-20.3,-32.5,-18.8,-160.2,-55.8,-50.0,-61.1,-32.5,-18.8,-160.2
2016-12-11 15:00:00,-4.6,-34.8,-11.3,-18.6,-15.3,-28.0,-16.8,-17.6,-3.4,-8.2,-43.5,-31.6,-13.4,-22.2,-35.5,-21.0,-175.2,-62.4,-55.1,-67.2,-35.5,-21.0,-175.2
2016-12-11 16:00:00,-5.3,-37.8,-13.0,-21.7,-17.2,-33.6,-18.8,-20.2,-3.7,-9.4,-51.3,-36.7,-15.3,-23.7,-40.0,-24.4,-194.5,-72.6,-64.5,-75.7,-40.0,-24.4,-194.5
2016-12-11 17:00:00,-4.3,-32.1,-10.6,-17.6,-14.0,-25.5,-15.3,-17.3,-3.2,-7.8,-41.7,-30.0,-13.2,-20.8,-33.7,-19.9,-164.7,-58.1,-52.8,-64.0,-33.7,-19.9,-164.7
2016-12-11 18:00:00,-3.4,-26.1,-8.3,-14.4,-11.2,-19.5,-12.5,-13.7,-2.6,-6.2,-33.3,-24.1,-10.4,-16.9,-26.9,-16.1,-136.5,-45.8,-42.1,-51.3,-26.9,-16.1,-136.5
2016-12-11 19:00:00,-2.2,-17.4,-5.3,-9.4,-7.4,-13.0,-8.3,-9.1,-1.7,-4.2,-22.0,-16.1,-6.9,-11.2,-17.8,-10.6,-89.4,-30.4,-27.9,-34.2,-17.8,-10.6,-89.4
2016-12-11 20:00:00,-1.3,-10.1,-3.0,-5.5,-4.3,-7.7,-4.7,-5.1,-0.9,-2.4,-13.1,-9.5,-3.8,-6.4,-10.5,-6.1,-50.3,-17.6,-16.4,-19.7,-10.5,-6.1,-50.3
2016-12-11 21:00:00,-1.0,-7.3,-2.3,-4.1,-3.2,-5.9,-3.5,-3.8,-0.7,-1.8,-9.6,-6.9,-2.8,-4.6,-7.6,-4.5,-36.5,-13.2,-12.0,-14.3,-7.6,-4.5,-36.5
2016-12-11 22:00:00,-0.8,-6.0,-1.9,-3.5,-2.7,-5.3,-3.0,-3.3,-0.6,-1.5,-8.1,-5.6,-2.4,-3.8,-6.4,-3.8,-30.4,-11.6,-10.2,-11.8,-6.4,-3.8,-30.4
2016-12-11 23:00:00,-1.0,-7.0,-2.3,-4.2,-3.2,-6.4,-3.5,-4.0,-0.7,-1.8,-9.4,-6.6,-3.0,-4.6,-7.4,-4.4,-34.9,-13.9,-12.0,-14.1,-7.4,-4.4,-34.9
2016-12-12 00:00:00,-1.4,-8.9,-3.1,-5.6,-4.2,-8.5,-4.4,-5.3,-1.0,-2.5,-12.0,-8.5,-4.1,-6.2,-9.3,-5.6,-43.8,-18.2,-15.5,-18.7,-9.3,-5.6,-43.8
2016-12-12 01:00:00,-1.7,-10.6,-3.7,-6.8,-5.1,-10.3,-5.2,-6.3,-1.2,-3.0,-14.2,-10.0,-4.8,-7.5,-10.8,-6.6,-51.9,-21.9,-18.4,-22.4,-10.8,-6.6,-51.9
2016-12-12 02:00:00,-1.6,-10.2,-3.6,-6.5,-4.8,-9.9,-5.1,-6.1,-1.2,-2.9,-13.6,-9.6,-4.7,-7.1,-10.5,-6.1,-49.3,-21.0,-17.6,-21.4,-10.5,-6.1,-49.3
2016-12-12 03:00:00,-2.0,-11.9,-4.4,-7.8,-5.5,-11.2,-5.6,-7.0,-1.4,-3.5,-15.9,-11.5,-5.6,-8.5,-12.2,-7.0,-54.4,-23.8,-20.9,-25.6,-12.2,-7.0,-54.4
2016-12-12 04:00:00,-1.7,-10.1,-3.7,-6.7,-5.0,-10.1,-5.2,-6.1,-1.2,-3.0,-14.4,-9.9,-4.8,-7.4,-10.7,-6.3,-52.7,-21.3,-18.5,-22.2,-10.7,-6.3,-52.7
2016-12-12 05:00:00,-1.7,-10.2,-3.7,-6.8,-5.0,-10.2,-5.1,-6.2,-1.2,-3.0,-14.2,-9.9,-4.8,-7.4,-10.7,-6.3,-51.2,-21.4,-18.3,-22.1,-10.7,-6.3,-51.2
2016-12-12 06:00:00,-1.8,-10.9,-4.0,-7.3,-5.4,-10.9,-5.3,-6.5,-1.3,-3.1,-15.0,-10.5,-5.1,-7.8,-11.4,-6.7,-54.2,-22.7,-19.4,-23.4,-11.4,-6.7,-54.2
2016-12-12 07:00:00,-2.0,-12.5,-4.5,-8.2,-6.1,-12.5,-6.1,-7.4,-1.5,-3.5,-17.1,-12.0,-5.8,-8.8,-13.3,-7.6,-61.2,-26.0,-22.1,-26.7,-13.3,-7.6,-61.2
2016-12-12 08:00:00,-2.6,-16.7,-6.0,-10.8,-8.0,-16.5,-8.3,-9.8,-1.9,-4.7,-22.5,-16.1,-7.7,-11.7,-18.3,-10.1,-81.3,-34.6,-29.2,-35.5,-18.3,-10.1,-81.3
2016-12-12 09:00:00,-4.1,-28.0,-10.0,-18.0,-13.1,-27.5,-14.2,-16.3,-3.1,-8.0,-37.3,-27.1,-12.7,-19.4,-32.3,-17.0,-137.6,-57.9,-48.4,-59.2,-32.3,-17.0,-137.6
2016-12-12 10:00:00,-7.6,-52.2,-18.8,-33.6,-24.3,-52.2,-27.4,-30.5,-5.7,-14.9,-69.6,-50.7,-23.6,-36.7,-61.0,-32.8,-256.0,-110.0,-90.2,-111.0,-61.0,-32.8,-256.0
