,A,B,C,D,E,F1,G1,H1,I1,J1,M,N,K1,L,K,I,J,F,G,H,O,P,Q
2016-11-22 20:00:00,-46.4,-306.0,-106.9,-187.1,-145.7,-308.9,-158.7,-185.0,-33.8,-86.7,-418.1,-302.6,-136.4,-216.6,-329.8,-199.7,-1525.4,-652.5,-538.6,-655.5,-329.8,-199.7,-1525.4
2016-11-22 21:00:00,-39.1,-258.9,-90.4,-156.8,-123.0,-260.3,-134.3,-155.7,-28.6,-73.2,-352.1,-254.6,-114.8,-182.8,-278.8,-169.2,-1283.7,-550.2,-454.0,-552.1,-278.8,-169.2,-1283.7
2016-11-22 22:00:00,-35.3,-233.7,-81.7,-140.8,-111.0,-235.4,-121.5,-140.3,-26.0,-66.2,-318.3,-229.6,-103.5,-165.6,-252.8,-153.7,-1157.2,-497.2,-410.5,-498.8,-252.8,-153.7,-1157.2
2016-11-22 23:00:00,-33.1,-220.1,-76.3,-132.7,-103.4,-220.5,-113.4,-132.6,-24.3,-61.8,-297.4,-214.3,-98.0,-155.9,-237.5,-143.4,-1075.0,-466.5,-383.4,-468.2,-237.5,-143.4,-1075.0
2016-11-23 00:00:00,-32.6,-218.4,-74.9,-131.3,-101.3,-214.4,-111.1,-131.7,-23.5,-60.5,-289.1,-211.2,-97.1,-155.7,-233.5,-141.3,-1054.0,-457.3,-373.2,-463.9,-233.5,-141.3,-1054.0
2016-11-23 01:00:00,-33.6,-224.9,-77.6,-134.8,-103.0,-220.3,-114.1,-135.5,-24.1,-62.1,-294.1,-214.3,-99.5,-160.4,-239.1,-144.7,-1073.3,-470.0,-380.3,-474.2,-239.1,-144.7,-1073.3
2016-11-23 02:00:00,-33.3,-221.8,-77.2,-133.2,-101.5,-218.3,-113.0,-134.0,-23.9,-61.4,-292.1,-211.8,-98.4,-159.0,-236.5,-143.2,-1063.8,-465.3,-377.5,-469.3,-236.5,-143.2,-1063.8
2016-11-23 03:00:00,-32.6,-217.6,-75.6,-130.6,-99.6,-213.9,-110.5,-131.9,-23.4,-60.1,-287.3,-208.7,-96.7,-156.5,-231.9,-141.1,-1045.1,-456.3,-370.9,-461.9,-231.9,-141.1,-1045.1
2016-11-23 04:00:00,-32.1,-214.5,-73.8,-128.0,-97.7,-209.9,-108.1,-129.3,-23.0,-58.9,-282.3,-205.8,-94.9,-153.8,-227.0,-138.4,-1028.5,-447.3,-364.1,-454.5,-227.0,-138.4,-1028.5
2016-11-23 05:00:00,-32.3,-215.2,-74.6,-128.6,-97.9,-211.1,-109.1,-129.9,-23.1,-59.2,-284.3,-206.9,-95.8,-154.5,-228.7,-138.2,-1032.0,-450.2,-366.5,-457.3,-228.7,-138.2,-1032.0
2016-11-23 06:00:00,-33.2,-221.3,-77.0,-132.2,-100.9,-216.9,-112.2,-133.5,-23.6,-60.5,-291.8,-212.5,-98.8,-158.6,-236.0,-141.5,-1057.1,-462.6,-375.9,-469.9,-236.0,-141.5,-1057.1
2016-11-23 07:00:00,-37.5,-251.0,-87.4,-150.8,-114.6,-247.0,-128.0,-150.9,-26.8,-68.9,-330.5,-241.7,-111.9,-179.9,-268.4,-161.1,-1200.4,-525.8,-426.2,-533.6,-268.4,-161.1,-1200.4
2016-11-23 08:00:00,-47.6,-319.1,-111.3,-194.9,-148.4,-317.0,-165.1,-193.2,-34.6,-88.2,-419.8,-309.7,-141.8,-230.4,-342.9,-207.0,-1538.4,-675.2,-542.6,-681.9,-342.9,-207.0,-1538.4
2016-11-23 09:00:00,-61.4,-408.8,-143.5,-252.8,-193.4,-410.2,-213.9,-250.5,-45.0,-114.6,-540.2,-400.0,-182.4,-296.0,-443.4,-268.2,-1991.3,-874.6,-699.7,-878.3,-443.4,-268.2,-1991.3
2016-11-23 10:00:00,-72.5,-477.2,-170.7,-298.0,-229.4,-485.3,-251.9,-297.8,-53.2,-135.6,-636.4,-472.5,-214.9,-348.3,-522.3,-318.3,-2346.7,-1035.0,-825.2,-1035.7,-522.3,-318.3,-2346.7
2016-11-23 11:00:00,-79.6,-522.5,-186.0,-324.1,-249.6,-529.8,-275.1,-323.1,-58.3,-148.3,-695.1,-514.4,-235.0,-378.3,-572.7,-346.3,-2567.1,-1128.0,-901.7,-1127.7,-572.7,-346.3,-2567.1
2016-11-23 12:00:00,-79.4,-521.3,-185.4,-322.8,-248.5,-527.2,-274.9,-322.2,-58.1,-147.7,-695.4,-511.9,-234.4,-377.0,-573.8,-344.8,-2556.7,-1124.3,-901.1,-1123.2,-573.8,-344.8,-2556.7
2016-11-23 13:00:00,-76.9,-508.2,-179.9,-313.2,-242.1,-511.4,-267.5,-313.5,-56.3,-143.1,-674.2,-495.7,-227.6,-366.7,-557.6,-334.8,-2486.7,-1092.4,-873.7,-1090.1,-557.6,-334.8,-2486.7
2016-11-23 14:00:00,-77.8,-516.8,-181.6,-317.7,-245.2,-518.1,-270.9,-317.7,-57.1,-144.7,-682.2,-503.7,-230.5,-371.6,-562.3,-340.0,-2521.4,-1106.8,-884.0,-1105.8,-562.3,-340.0,-2521.4
2016-11-23 15:00:00,-77.2,-513.6,-180.4,-316.8,-244.3,-515.3,-270.1,-315.9,-56.8,-144.2,-677.7,-499.1,-229.5,-370.7,-559.1,-338.2,-2507.6,-1101.2,-878.7,-1099.3,-559.1,-338.2,-2507.6
2016-11-23 16:00:00,-75.7,-503.1,-177.3,-310.9,-240.0,-505.5,-265.3,-310.4,-55.8,-141.5,-666.6,-489.0,-225.9,-365.0,-549.6,-332.3,-2458.2,-1081.2,-863.9,-1080.0,-549.6,-332.3,-2458.2
2016-11-23 17:00:00,-73.1,-484.7,-172.5,-300.3,-232.3,-487.4,-256.6,-300.5,-53.8,-136.5,-647.3,-473.4,-218.9,-353.7,-533.4,-321.2,-2373.4,-1044.4,-837.5,-1045.9,-533.4,-321.2,-2373.4
2016-11-23 18:00:00,-66.0,-440.4,-156.6,-271.6,-210.2,-442.6,-232.2,-271.7,-48.5,-123.9,-587.0,-428.8,-198.6,-319.1,-481.7,-289.7,-2148.4,-946.5,-759.4,-946.6,-481.7,-289.7,-2148.4
2016-11-23 19:00:00,-55.9,-373.5,-131.4,-229.1,-177.9,-374.0,-195.7,-229.0,-40.8,-104.9,-493.9,-360.3,-167.5,-267.4,-406.0,-244.5,-1807.4,-798.7,-639.6,-795.2,-406.0,-244.5,-1807.4
2016-11-23 20:00:00,-46.0,-306.5,-107.4,-188.2,-146.3,-308.6,-160.9,-187.6,-33.4,-86.5,-404.5,-294.1,-137.7,-217.1,-332.2,-200.9,-1473.8,-657.0,-524.4,-648.8,-332.2,-200.9,-1473.8
2016-11-23 21:00:00,-38.8,-258.0,-90.9,-159.1,-123.8,-262.2,-135.8,-158.2,-28.1,-73.5,-341.1,-247.6,-116.1,-182.0,-278.9,-169.4,-1237.7,-556.3,-442.6,-545.7,-278.9,-169.4,-1237.7
2016-11-23 22:00:00,-34.9,-232.7,-82.8,-144.1,-111.7,-238.6,-123.0,-143.0,-25.4,-66.6,-308.4,-224.0,-104.9,-165.1,-251.4,-151.9,-1111.8,-504.6,-400.3,-493.9,-251.4,-151.9,-1111.8
2016-11-23 23:00:00,-32.7,-218.5,-77.0,-135.3,-104.5,-223.0,-115.5,-134.4,-24.1,-62.2,-289.7,-211.4,-98.4,-155.2,-234.7,-142.6,-1045.4,-472.9,-376.0,-465.0,-234.7,-142.6,-1045.4
2016-11-24 00:00:00,-32.0,-216.8,-74.8,-132.8,-102.6,-217.8,-113.2,-133.3,-23.7,-60.9,-286.6,-211.5,-96.6,-153.3,-230.1,-140.0,-1049.1,-464.2,-371.2,-461.4,-230.1,-140.0,-1049.1
2016-11-24 01:00:00,-32.9,-225.1,-76.9,-135.3,-105.5,-223.9,-116.5,-137.1,-24.2,-62.7,-291.4,-216.8,-98.4,-158.3,-237.1,-142.9,-1089.0,-477.5,-378.2,-473.5,-237.1,-142.9,-1089.0
2016-11-24 02:00:00,-32.5,-223.1,-76.5,-133.6,-104.4,-221.9,-115.2,-135.8,-23.8,-62.2,-287.9,-213.1,-97.8,-157.0,-235.2,-141.6,-1074.2,-472.9,-373.9,-467.9,-235.2,-141.6,-1074.2
2016-11-24 03:00:00,-31.8,-219.0,-75.1,-131.3,-102.8,-218.0,-113.4,-133.3,-23.4,-61.2,-283.0,-209.5,-96.4,-153.9,-230.9,-138.7,-1053.5,-464.7,-367.6,-459.8,-230.9,-138.7,-1053.5
2016-11-24 04:00:00,-31.2,-215.0,-73.7,-129.0,-100.9,-213.6,-111.3,-130.8,-23.0,-60.1,-277.3,-206.5,-94.6,-150.8,-225.9,-135.7,-1033.2,-455.7,-360.4,-451.9,-225.9,-135.7,-1033.2
2016-11-24 05:00:00,-31.3,-215.2,-74.3,-130.0,-101.3,-212.9,-111.9,-131.6,-23.1,-60.7,-278.6,-208.2,-94.6,-151.7,-227.2,-136.7,-1041.2,-456.4,-362.4,-454.5,-227.2,-136.7,-1041.2
2016-11-24 06:00:00,-32.2,-221.0,-76.4,-134.2,-103.9,-218.2,-114.7,-135.1,-23.6,-62.3,-287.4,-214.8,-96.9,-156.0,-234.0,-140.7,-1070.6,-468.0,-373.3,-467.7,-234.0,-140.7,-1070.6
2016-11-24 07:00:00,-36.6,-250.0,-86.7,-152.8,-117.4,-246.8,-129.4,-152.7,-26.9,-70.8,-326.4,-242.6,-109.6,-176.5,-266.3,-160.0,-1214.6,-529.0,-424.1,-528.7,-266.3,-160.0,-1214.6
2016-11-24 08:00:00,-46.9,-316.8,-110.0,-195.9,-149.8,-313.7,-164.6,-195.0,-34.5,-90.0,-421.3,-309.8,-139.8,-225.1,-339.1,-205.3,-1552.3,-673.2,-545.9,-674.7,-339.1,-205.3,-1552.3
2016-11-24 09:00:00,-60.7,-404.7,-141.6,-253.5,-194.1,-406.0,-212.9,-250.2,-45.0,-116.2,-548.2,-397.8,-180.6,-291.1,-440.5,-266.5,-2010.2,-869.1,-709.4,-869.5,-440.5,-266.5,-2010.2
2016-11-24 10:00:00,-72.4,-475.8,-167.4,-299.5,-229.7,-479.9,-252.3,-294.1,-53.7,-137.4,-651.4,-469.4,-215.4,-344.7,-525.7,-315.0,-2386.6,-1026.3,-842.5,-1029.5,-525.7,-315.0,-2386.6
2016-11-24 11:00:00,-79.1,-519.1,-183.0,-325.8,-250.1,-522.7,-274.4,-320.3,-58.7,-149.9,-707.4,-511.9,-233.8,-375.7,-572.5,-343.1,-2611.5,-1117.3,-915.9,-1121.4,-572.5,-343.1,-2611.5
2016-11-24 12:00:00,-78.7,-519.3,-182.6,-324.5,-249.6,-520.7,-273.7,-320.5,-58.5,-149.3,-703.8,-512.5,-233.0,-374.1,-570.5,-341.9,-2601.5,-1114.9,-911.5,-1119.6,-570.5,-341.9,-2601.5
2016-11-24 13:00:00,-76.1,-506.1,-176.9,-315.7,-242.5,-506.6,-266.6,-311.8,-57.0,-144.7,-684.5,-498.9,-226.6,-363.7,-554.1,-332.6,-2521.9,-1084.9,-886.2,-1089.2,-554.1,-332.6,-2521.9
2016-11-24 14:00:00,-76.8,-512.1,-179.0,-320.1,-245.5,-513.3,-270.1,-314.8,-57.7,-146.1,-694.2,-504.6,-230.0,-370.0,-562.4,-337.2,-2544.1,-1098.2,-898.0,-1104.6,-562.4,-337.2,-2544.1
2016-11-24 15:00:00,-76.1,-510.2,-177.5,-318.1,-244.7,-510.2,-268.3,-313.4,-57.3,-144.9,-692.3,-499.1,-228.9,-368.1,-559.4,-336.6,-2527.2,-1091.9,-894.5,-1096.1,-559.4,-336.6,-2527.2
2016-11-24 16:00:00,-74.7,-501.6,-174.1,-312.5,-240.6,-500.4,-263.7,-308.8,-56.1,-142.4,-681.5,-489.4,-225.0,-361.4,-549.5,-331.6,-2480.3,-1072.9,-880.0,-1075.8,-549.5,-331.6,-2480.3
2016-11-24 17:00:00,-72.2,-485.2,-168.4,-302.7,-232.5,-483.7,-254.8,-299.8,-54.2,-137.8,-660.3,-474.9,-218.2,-348.9,-530.7,-321.1,-2395.8,-1038.3,-852.3,-1042.0,-530.7,-321.1,-2395.8
2016-11-24 18:00:00,-65.2,-440.8,-151.9,-274.5,-210.3,-439.9,-229.7,-270.8,-49.1,-124.3,-598.6,-430.5,-197.0,-314.7,-479.9,-290.6,-2154.3,-940.5,-772.1,-942.2,-479.9,-290.6,-2154.3
2016-11-24 19:00:00,-55.0,-373.3,-128.1,-231.1,-177.4,-376.1,-193.9,-226.8,-41.7,-104.4,-504.6,-360.9,-165.8,-266.6,-406.4,-245.2,-1811.8,-796.8,-650.6,-793.4,-406.4,-245.2,-1811.8
2016-11-24 20:00:00,-45.0,-307.3,-104.9,-188.6,-145.4,-311.6,-158.4,-184.9,-34.4,-85.5,-413.1,-293.4,-135.6,-218.5,-334.8,-200.8,-1475.6,-654.8,-533.0,-647.5,-334.8,-200.8,-1475.6
2016-11-24 21:00:00,-38.1,-259.2,-88.6,-158.4,-123.0,-263.7,-132.5,-155.4,-29.1,-72.3,-348.1,-245.6,-114.1,-183.8,-282.3,-168.8,-1237.5,-551.7,-449.5,-543.5,-282.3,-168.8,-1237.5
2016-11-24 22:00:00,-34.7,-231.6,-80.2,-143.7,-111.2,-237.4,-119.1,-141.0,-26.1,-65.5,-315.1,-222.0,-102.7,-165.9,-254.8,-152.3,-1118.1,-497.5,-406.8,-490.5,-254.8,-152.3,-1118.1
2016-11-24 23:00:00,-32.4,-217.9,-75.4,-133.6,-103.5,-222.0,-112.7,-133.3,-24.5,-61.4,-294.7,-209.5,-96.7,-155.1,-238.9,-143.0,-1050.7,-468.0,-380.6,-461.3,-238.9,-143.0,-1050.7
2016-11-25 00:00:00,-32.1,-217.9,-75.0,-130.8,-100.4,-218.1,-111.9,-132.3,-24.1,-60.7,-288.7,-209.7,-94.8,-153.2,-235.9,-141.4,-1039.9,-462.3,-373.5,-457.7,-235.9,-141.4,-1039.9
2016-11-25 01:00:00,-33.0,-222.6,-76.5,-134.6,-103.6,-224.2,-114.3,-136.8,-24.6,-62.4,-294.4,-218.8,-97.2,-156.3,-240.0,-143.7,-1070.4,-475.4,-381.5,-472.2,-240.0,-143.7,-1070.4
2016-11-25 02:00:00,-32.7,-220.2,-75.6,-133.0,-102.5,-222.5,-113.3,-135.5,-24.4,-61.6,-290.8,-217.2,-96.6,-154.7,-237.7,-142.0,-1061.7,-471.3,-376.8,-468.6,-237.7,-142.0,-1061.7
2016-11-25 03:00:00,-32.1,-216.6,-74.3,-130.8,-100.6,-218.7,-111.2,-132.8,-24.0,-60.3,-285.9,-213.5,-94.8,-151.9,-233.5,-139.9,-1044.4,-462.7,-370.1,-460.2,-233.5,-139.9,-1044.4
2016-11-25 04:00:00,-31.5,-213.1,-73.0,-128.2,-98.4,-214.5,-109.2,-130.5,-23.6,-59.1,-281.0,-210.3,-92.8,-149.1,-230.1,-137.7,-1026.4,-454.2,-363.7,-452.1,-230.1,-137.7,-1026.4
2016-11-25 05:00:00,-31.5,-215.1,-73.5,-129.2,-99.3,-216.7,-109.6,-131.3,-23.7,-59.4,-282.4,-212.0,-93.6,-150.1,-230.3,-138.6,-1030.4,-457.6,-365.5,-455.7,-230.3,-138.6,-1030.4
2016-11-25 06:00:00,-32.5,-220.8,-75.8,-132.7,-102.0,-221.8,-113.0,-135.1,-24.3,-61.0,-290.8,-217.8,-96.5,-154.5,-236.3,-142.7,-1058.7,-469.9,-376.1,-468.9,-236.3,-142.7,-1058.7
2016-11-25 07:00:00,-36.9,-250.3,-85.9,-151.0,-115.8,-250.4,-128.6,-153.1,-27.7,-69.3,-330.1,-246.5,-110.0,-175.9,-268.3,-161.9,-1202.1,-532.1,-427.1,-532.3,-268.3,-161.9,-1202.1
2016-11-25 08:00:00,-47.2,-322.7,-109.6,-193.9,-147.7,-318.4,-164.0,-194.9,-35.3,-89.4,-423.7,-311.6,-140.5,-224.7,-342.8,-207.3,-1534.0,-677.4,-548.4,-676.8,-342.8,-207.3,-1534.0
2016-11-25 09:00:00,-61.4,-419.7,-141.9,-252.1,-190.0,-411.3,-211.4,-251.1,-45.4,-115.7,-551.6,-398.3,-181.4,-291.0,-442.5,-269.3,-1985.8,-873.8,-712.6,-870.7,-442.5,-269.3,-1985.8
2016-11-25 10:00:00,-73.0,-494.1,-168.6,-299.6,-223.7,-484.1,-249.0,-296.2,-53.5,-135.7,-653.5,-470.2,-213.9,-345.8,-521.7,-320.3,-2349.8,-1029.3,-842.6,-1030.0,-521.7,-320.3,-2349.8
2016-11-25 11:00:00,-79.7,-532.7,-183.9,-324.6,-244.0,-528.7,-273.9,-324.8,-58.8,-148.5,-712.6,-514.9,-234.0,-377.1,-571.3,-347.0,-2548.3,-1127.4,-919.9,-1126.0,-571.3,-347.0,-2548.3
2016-11-25 12:00:00,-79.3,-528.6,-183.4,-323.1,-244.0,-528.1,-273.4,-324.5,-58.6,-148.2,-710.5,-512.1,-233.5,-375.3,-570.1,-345.2,-2536.6,-1126.0,-917.3,-1120.9,-570.1,-345.2,-2536.6
2016-11-25 13:00:00,-77.0,-513.1,-178.4,-314.5,-237.8,-514.0,-265.4,-313.5,-57.0,-144.8,-689.3,-496.1,-227.0,-362.9,-552.1,-334.9,-2464.3,-1092.9,-891.1,-1086.0,-552.1,-334.9,-2464.3
2016-11-25 14:00:00,-77.6,-520.4,-180.4,-318.0,-241.4,-521.5,-268.6,-316.2,-57.6,-147.4,-695.4,-501.5,-230.1,-366.5,-555.5,-339.7,-2492.8,-1106.3,-900.4,-1098.1,-555.5,-339.7,-2492.8
2016-11-25 15:00:00,-77.1,-517.9,-179.1,-316.7,-239.6,-519.2,-267.6,-314.2,-57.2,-146.8,-690.8,-496.6,-229.1,-365.1,-552.5,-338.0,-2482.8,-1101.0,-894.7,-1090.8,-552.5,-338.0,-2482.8
2016-11-25 16:00:00,-75.6,-506.1,-176.0,-310.2,-234.8,-510.0,-263.5,-309.1,-56.1,-144.3,-677.7,-487.4,-225.8,-359.0,-543.1,-331.8,-2436.8,-1082.6,-878.1,-1072.1,-543.1,-331.8,-2436.8
2016-11-25 17:00:00,-73.1,-487.8,-170.8,-298.8,-226.9,-492.6,-255.3,-299.4,-54.1,-139.2,-655.8,-469.8,-218.7,-348.1,-525.5,-321.2,-2352.2,-1047.4,-849.2,-1036.6,-525.5,-321.2,-2352.2
2016-11-25 18:00:00,-66.4,-441.0,-155.2,-270.1,-204.9,-445.0,-231.8,-270.6,-48.7,-126.1,-592.4,-423.4,-197.7,-314.2,-474.7,-291.3,-2135.2,-947.4,-767.3,-935.3,-474.7,-291.3,-2135.2
2016-11-25 19:00:00,-56.3,-369.7,-130.5,-229.5,-173.1,-373.4,-196.2,-227.5,-40.9,-107.2,-499.3,-356.3,-166.2,-263.4,-398.1,-245.8,-1805.6,-797.1,-647.4,-785.9,-398.1,-245.8,-1805.6
2016-11-25 20:00:00,-46.5,-301.2,-107.0,-189.6,-141.5,-303.8,-161.7,-186.2,-33.6,-88.0,-408.2,-290.6,-135.6,-215.6,-324.0,-201.9,-1485.3,-651.7,-529.8,-641.8,-324.0,-201.9,-1485.3
2016-11-25 21:00:00,-39.6,-253.6,-90.2,-160.6,-119.3,-254.2,-136.4,-156.5,-28.3,-73.7,-342.5,-244.0,-113.9,-181.9,-271.6,-170.8,-1253.2,-547.1,-444.5,-539.9,-271.6,-170.8,-1253.2
2016-11-25 22:00:00,-35.9,-229.6,-81.1,-144.6,-107.9,-229.7,-123.3,-141.5,-25.5,-66.0,-309.0,-220.8,-103.1,-165.0,-245.3,-155.0,-1136.5,-494.5,-400.5,-488.9,-245.3,-155.0,-1136.5
2016-11-25 23:00:00,-33.0,-214.3,-75.0,-133.0,-99.6,-215.0,-114.3,-131.8,-23.8,-61.4,-285.6,-206.7,-96.0,-154.0,-229.9,-143.5,-1063.4,-461.1,-370.8,-456.7,-229.9,-143.5,-1063.4
2016-11-26 00:00:00,-31.0,-207.9,-71.7,-126.3,-96.0,-208.6,-108.4,-127.8,-22.9,-59.2,-274.2,-200.7,-92.6,-147.0,-224.9,-138.0,-1033.6,-444.9,-356.2,-440.3,-224.9,-138.0,-1033.6
2016-11-26 01:00:00,-28.0,-190.3,-65.1,-114.1,-87.9,-189.6,-97.7,-116.5,-21.0,-53.7,-250.5,-183.3,-84.0,-133.8,-206.0,-125.1,-935.7,-403.8,-325.1,-401.2,-206.0,-125.1,-935.7
2016-11-26 02:00:00,-28.1,-191.3,-65.6,-114.5,-88.6,-190.3,-98.3,-117.1,-21.1,-53.9,-252.0,-184.2,-84.3,-135.0,-206.6,-125.6,-935.9,-405.8,-327.0,-403.4,-206.6,-125.6,-935.9
2016-11-26 03:00:00,-28.3,-192.8,-66.1,-115.2,-89.2,-191.8,-99.2,-118.3,-21.2,-54.4,-254.2,-186.0,-84.9,-135.9,-208.3,-126.7,-945.0,-409.3,-329.8,-406.8,-208.3,-126.7,-945.0
2016-11-26 04:00:00,-28.4,-193.0,-66.2,-115.5,-89.2,-192.5,-99.2,-118.7,-21.3,-54.6,-254.4,-186.7,-85.1,-135.6,-208.9,-127.1,-955.3,-410.4,-330.3,-407.4,-208.9,-127.1,-955.3
2016-11-26 05:00:00,-28.6,-194.3,-66.4,-116.5,-89.7,-194.3,-99.8,-119.2,-21.4,-55.2,-254.5,-188.5,-85.9,-136.3,-209.8,-127.8,-967.7,-413.3,-331.2,-410.6,-209.8,-127.8,-967.7
2016-11-26 06:00:00,-29.0,-197.8,-67.8,-118.7,-90.9,-197.9,-101.8,-121.8,-21.7,-56.2,-260.1,-192.3,-87.7,-139.6,-214.1,-130.2,-982.9,-421.5,-338.1,-419.6,-214.1,-130.2,-982.9
2016-11-26 07:00:00,-30.0,-204.7,-70.2,-122.6,-93.7,-204.5,-105.3,-125.4,-22.4,-58.1,-269.5,-198.7,-90.8,-145.0,-221.9,-134.1,-1012.6,-435.2,-350.0,-434.4,-221.9,-134.1,-1012.6
2016-11-26 08:00:00,-31.5,-214.8,-73.7,-128.7,-97.8,-214.1,-110.3,-129.8,-23.4,-60.6,-281.4,-206.7,-95.4,-153.2,-232.7,-139.8,-1052.3,-454.2,-365.3,-455.3,-232.7,-139.8,-1052.3
2016-11-26 09:00:00,-36.3,-247.9,-85.2,-150.0,-111.9,-246.6,-127.7,-147.8,-26.7,-69.4,-321.9,-235.0,-110.9,-178.3,-269.1,-160.4,-1202.5,-522.1,-417.9,-524.3,-269.1,-160.4,-1202.5
2016-11-26 10:00:00,-39.0,-266.9,-92.1,-162.2,-120.9,-264.2,-137.7,-159.1,-28.7,-74.6,-343.2,-251.5,-119.7,-192.9,-288.5,-172.2,-1282.3,-561.1,-446.4,-564.0,-288.5,-172.2,-1282.3
2016-11-26 11:00:00,-40.0,-274.2,-94.7,-166.3,-124.7,-271.0,-141.8,-163.3,-29.4,-76.5,-353.0,-258.9,-122.8,-198.9,-296.1,-177.0,-1313.3,-576.0,-459.0,-580.6,-296.1,-177.0,-1313.3
2016-11-26 12:00:00,-40.6,-279.2,-96.2,-169.1,-126.3,-275.0,-143.8,-165.2,-29.9,-77.7,-360.6,-263.4,-124.6,-202.7,-301.8,-179.4,-1333.5,-584.1,-468.2,-590.8,-301.8,-179.4,-1333.5
2016-11-26 13:00:00,-40.9,-281.2,-97.0,-169.9,-127.5,-276.3,-144.7,-166.3,-30.2,-78.3,-364.6,-265.8,-125.3,-204.9,-304.0,-180.3,-1340.0,-587.3,-473.1,-595.9,-304.0,-180.3,-1340.0
2016-11-26 14:00:00,-41.5,-285.1,-98.3,-172.2,-129.3,-279.4,-146.8,-168.2,-30.6,-79.1,-371.0,-269.3,-126.9,-208.3,-308.3,-182.7,-1352.6,-594.4,-480.7,-604.5,-308.3,-182.7,-1352.6
2016-11-26 15:00:00,-39.9,-273.9,-94.5,-165.0,-124.5,-268.1,-141.2,-161.0,-29.4,-75.7,-357.3,-258.0,-121.6,-199.7,-296.5,-175.7,-1293.6,-570.3,-462.4,-579.3,-296.5,-175.7,-1293.6
2016-11-26 16:00:00,-37.9,-260.0,-90.2,-156.3,-119.0,-255.1,-135.5,-153.6,-27.9,-72.2,-339.4,-246.4,-116.0,-189.9,-282.2,-168.1,-1239.9,-544.2,-439.6,-552.3,-282.2,-168.1,-1239.9
2016-11-26 17:00:00,-36.2,-247.6,-86.5,-148.8,-114.5,-244.2,-130.6,-147.3,-26.7,-69.6,-324.5,-236.7,-111.0,-181.6,-268.5,-162.7,-1198.4,-522.0,-420.7,-529.4,-268.5,-162.7,-1198.4
2016-11-26 18:00:00,-34.7,-237.3,-82.7,-142.4,-109.5,-234.5,-124.5,-141.1,-25.6,-66.7,-309.3,-226.3,-106.1,-173.4,-256.6,-155.3,-1144.0,-500.2,-401.7,-505.7,-256.6,-155.3,-1144.0
2016-11-26 19:00:00,-33.4,-228.1,-79.3,-136.9,-105.4,-224.9,-119.1,-135.6,-24.7,-63.7,-296.7,-216.6,-101.4,-165.7,-246.3,-148.8,-1090.6,-479.6,-385.2,-483.7,-246.3,-148.8,-1090.6
2016-11-26 20:00:00,-31.4,-214.1,-74.2,-128.6,-99.2,-211.0,-111.4,-127.7,-23.3,-59.6,-277.9,-202.8,-94.8,-154.6,-230.9,-139.5,-1016.8,-450.0,-360.8,-452.2,-230.9,-139.5,-1016.8
2016-11-26 21:00:00,-29.9,-203.8,-70.5,-122.3,-94.6,-200.3,-105.7,-121.8,-22.3,-56.5,-264.3,-192.9,-89.9,-146.8,-219.3,-132.6,-960.7,-427.8,-343.2,-429.6,-219.3,-132.6,-960.7
2016-11-26 22:00:00,-28.6,-195.0,-67.4,-116.9,-90.7,-191.2,-100.9,-116.6,-21.4,-53.9,-252.9,-184.3,-85.7,-140.3,-209.4,-126.8,-913.4,-408.7,-328.1,-410.3,-209.4,-126.8,-913.4
2016-11-26 23:00:00,-30.0,-202.6,-70.0,-122.9,-94.2,-200.7,-105.6,-121.4,-22.1,-56.0,-263.9,-191.6,-90.0,-145.2,-219.3,-132.5,-957.1,-427.7,-342.0,-426.8,-219.3,-132.5,-957.1
2016-11-27 00:00:00,-30.2,-202.0,-70.1,-124.6,-95.0,-202.2,-106.1,-124.2,-22.3,-56.5,-266.9,-195.0,-91.0,-144.0,-220.9,-133.6,-971.8,-432.5,-345.7,-430.0,-220.9,-133.6,-971.8
2016-11-27 01:00:00,-28.1,-186.4,-64.9,-116.3,-88.1,-188.3,-98.7,-116.4,-20.9,-52.6,-249.4,-182.2,-84.2,-133.3,-204.3,-124.2,-913.3,-403.4,-322.9,-399.6,-204.3,-124.2,-913.3
2016-11-27 02:00:00,-28.3,-186.8,-65.1,-116.7,-88.3,-188.9,-99.5,-116.8,-21.0,-52.9,-250.5,-183.1,-84.4,-134.1,-204.7,-124.6,-920.1,-405.2,-324.4,-401.6,-204.7,-124.6,-920.1
2016-11-27 03:00:00,-28.5,-188.0,-65.6,-117.6,-89.1,-190.2,-100.5,-117.7,-21.2,-53.4,-252.2,-184.9,-85.3,-135.2,-206.6,-125.6,-926.3,-408.4,-326.7,-405.4,-206.6,-125.6,-926.3
2016-11-27 04:00:00,-28.6,-188.6,-65.7,-117.9,-89.6,-190.6,-100.6,-118.0,-21.2,-53.4,-252.7,-185.8,-85.9,-135.5,-208.5,-126.4,-926.0,-409.2,-327.4,-407.3,-208.5,-126.4,-926.0
2016-11-27 05:00:00,-28.9,-190.0,-66.2,-118.6,-89.9,-192.1,-101.3,-118.5,-21.3,-53.7,-254.9,-187.5,-86.8,-136.7,-211.0,-127.3,-932.7,-411.9,-329.9,-410.9,-211.0,-127.3,-932.7
2016-11-27 06:00:00,-29.3,-194.0,-67.7,-120.8,-91.9,-195.7,-103.2,-120.9,-21.7,-54.6,-258.9,-190.5,-88.2,-138.8,-214.3,-129.2,-951.3,-419.8,-335.2,-417.5,-214.3,-129.2,-951.3
